Event	ID	Name			Wwise Object Path	Notes
	98322895	Play_weaponFireEventSniper			\TomasEvents\Weapons\Play_weaponFireEventSniper	
	261501986	Play_targetHitEventJaguar			\TomasEvents\Targets\Play_targetHitEventJaguar	
	518560921	Play_paintballImpactEvent			\TomasEvents\Weapons\Play_paintballImpactEvent	
	602429883	Play_grenadeExplosionEvent			\TomasEvents\Weapons\Play_grenadeExplosionEvent	
	1500279162	Play_sniperHitEvent			\TomasEvents\Weapons\Play_sniperHitEvent	
	1673387754	Play_collectiblePickupEventGrenadeLauncher			\TomasEvents\Collectible\Play_collectiblePickupEventGrenadeLauncher	
	2095214130	Play_ambienceEvent			\TomasEvents\Play_ambienceEvent	
	2234563059	Stop_musicEvent			\TomasEvents\Music\Stop_musicEvent	
	2392080756	Play_weaponFireEventShotgun			\TomasEvents\Weapons\Play_weaponFireEventShotgun	
	2727600170	Play_targetSpawnEvent			\TomasEvents\Targets\Play_targetSpawnEvent	
	2884267058	Play_collectiblePickupEventShotgun			\TomasEvents\Collectible\Play_collectiblePickupEventShotgun	
	2963349357	Stop_Footsteps			\TomasEvents\FLY\Stop_Footsteps	
	3022987204	Play_weaponFireEventGrenadeLauncher			\TomasEvents\Weapons\Play_weaponFireEventGrenadeLauncher	
	3348176073	Play_weaponFireEventPaintball			\TomasEvents\Weapons\Play_weaponFireEventPaintball	
	3395657245	Play_collectiblePickupEventSniper			\TomasEvents\Collectible\Play_collectiblePickupEventSniper	
	3532474000	Play_uiClickEvent			\TomasEvents\Play_uiClickEvent	
	3854155799	Play_Footsteps			\TomasEvents\FLY\Play_Footsteps	
	3947573021	Play_musicEvent			\TomasEvents\Music\Play_musicEvent	
	3975240756	Play_targetHitEventHowlerMonkey			\TomasEvents\Targets\Play_targetHitEventHowlerMonkey	
	4010112737	Play_Sine			\TomasEvents\Play_Sine	
	4040040456	Play_targetHitEventCrocodile			\TomasEvents\Targets\Play_targetHitEventCrocodile	

State Group	ID	Name			Wwise Object Path	Notes
	4091656514	GameState			\TomasStates\GameState	

State	ID	Name	State Group			Notes
	748895195	None	GameState			
	2607556080	Menu	GameState			
	3863236874	Running	GameState			

Game Parameter	ID	Name			Wwise Object Path	Notes
	259509480	rtpcplayerSpeed			\TomasRTPCs\rtpcplayerSpeed	
	3898245870	rtpcScore			\TomasRTPCs\rtpcScore	

Source plug-ins	ID	Name	Type		Wwise Object Path	Notes
	102546109	Sine	Wwise Sine		\Actor-Mixer Hierarchy\TomasSounds\Sine\Sine\Sine	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	244051763	Reload 4	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\C5\{C56B84DF-D217-BECE-BF2C-07C1DCE861B7}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\collectiblePickupEvents\collectiblePickupEventShotgun\Sound2\Reload 4		52036
	244523927	Weapon,Gun,Sniper,Action,Maragzine,Reload03	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\87\{874D7396-3DB2-74D8-D63D-79AE433B26B3}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\collectiblePickupEvents\collectiblePickupEventSniper\Weapon,Gun,Sniper,Action,Maragzine,Reload03		235832
	246587412	Weapon,Gun,Sniper,Action,Maragzine,Reload05	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\11\{11397166-37F0-8B51-0D86-3CBB4AD205BE}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\collectiblePickupEvents\collectiblePickupEventSniper\Weapon,Gun,Sniper,Action,Maragzine,Reload05		179964
	259598103	Mechanism -  Processed Mechanical Lock In Place Rocket Load-003	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\47\{4732119D-8ECE-56E3-D5D8-556FD27D83B7}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\collectiblePickupEvents\collectiblePickupEventGrenadeLauncher\Mechanism -  Processed Mechanical Lock In Place Rocket Load-003		96804
	260054872	Wind, General, Wind Gusts, Light Whistles, Floor Valley 01 SND81344	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\7B\{7BE6AF9A-A22B-6899-4A77-10DC73D900C2}.wem		\Actor-Mixer Hierarchy\TomasSounds\Ambiences\ambienceEvent\Wind, General, Wind Gusts, Light Whistles, Floor Valley 01 SND81344		20344784
	278959451	1-84 Reptile,Lizard 7 Snorty Growls	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\5B\{5B8A0EFB-4426-B649-94EB-8414B75C154D}.wem		\Actor-Mixer Hierarchy\TomasSounds\Enemies\targetHitEvent\targetHitEventCrocodile\1-84 Reptile,Lizard 7 Snorty Growls		301920
	301232622	42 - 9mm Machine Gun 1 Shot Pointed dull poof with short early reflection tail	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\A0\{A0480F37-FE0D-A150-7CBC-2CC414BDA183}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\weaponFireEvent\weaponFireEventPaintball\42 - 9mm Machine Gun 1 Shot Pointed dull poof with short early reflection tail		181124
	313360991	1-84 Reptile,Lizard 7 Snorty Growls 1	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\A5\{A5FC3EB7-D261-4134-781C-55B46A606911}.wem		\Actor-Mixer Hierarchy\TomasSounds\Enemies\targetHitEvent\targetHitEventCrocodile\1-84 Reptile,Lizard 7 Snorty Growls 1		253348
	361206871	20 Sword Or Bayonet Juicy Stab 4_ With Short Gush Impact	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\F6\{F603C34B-02C0-FC9E-32B8-53D1AB0F6B29}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\BulletImpacts\sniperHitEvent\20 Sword Or Bayonet Juicy Stab 4_ With Short Gush Impact		158620
	382970631	Shotgun_Fire_04	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\87\{875438B3-A71E-12C4-58B4-FD8BDFCF83B6}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\weaponFireEvent\weaponFireEventShotgun\Shotgun_Fire_04		264684
	385128980	UI_Click	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\D9\{D9EAC692-07EF-D1FE-FCE2-ACD43769652B}.wem		\Actor-Mixer Hierarchy\TomasSounds\UI\uiClickEvent\UI_Click		25446
	387174201	Weapon,Gun,Sniper,Fire,Shoot,Shot,Plasma,Energy01	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\87\{873EDB65-DD4C-3917-0368-0A5425754895}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\weaponFireEvent\weaponFireEventSniper\Shot\Weapon,Gun,Sniper,Fire,Shoot,Shot,Plasma,Energy01		368300
	415893018	UI_Click_Dull	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\32\{32DE8565-9686-1B52-AB9A-C36068C0CD7D}.wem		\Actor-Mixer Hierarchy\TomasSounds\UI\uiClickEvent\UI_Click_Dull		53212
	422748391	42 - 9mm Machine Gun 1 Shot Pointed dull poof with short early reflection tail 2	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\01\{01F97B9B-AEAE-DB35-A184-43C5625364F1}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\weaponFireEvent\weaponFireEventPaintball\42 - 9mm Machine Gun 1 Shot Pointed dull poof with short early reflection tail 2		274232
	425924776	Mechanism -  Processed Mechanical Lock In Place Rocket Load-004	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\EE\{EE1670E8-179E-D944-1612-7D395ACFB6A8}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\collectiblePickupEvents\collectiblePickupEventGrenadeLauncher\Mechanism -  Processed Mechanical Lock In Place Rocket Load-004		111752
	426351017	85 - Bullet Body Hits Light Thump 1	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\D1\{D1E2BBDA-49A1-148B-3C31-4F2493416941}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\BulletImpacts\paintballImpactEvent\85 - Bullet Body Hits Light Thump 1		131552
	431872545	freetousesounds - Screaming Sounds Balloon Explosions For Impulse Response - 08 Balloon, Boom, Explosion, Popping, Convolution Reverb, Room 05, 19232, 05	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\BB\{BB68C2E6-EDE5-C5EE-3AC5-83CE99C5CC41}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\weaponFireEvent\weaponFireEventGrenadeLauncher\Pop\freetousesounds - Screaming Sounds Balloon Explosions For Impulse Response - 08 Balloon, Boom, Explosion, Popping, Convolution Reverb, Room 05, 19232, 05		284872
	436866977	85 - Bullet Body Hits Light Thump 3	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\D9\{D9C78702-B05C-BCEC-6D34-1AA3C02F047A}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\BulletImpacts\paintballImpactEvent\85 - Bullet Body Hits Light Thump 3		205708
	441792550	Shotgun_Fire03	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\C7\{C75AED9A-6EC0-7B67-FE12-A2EFBEE7D093}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\weaponFireEvent\weaponFireEventShotgun\Shotgun_Fire03		299164
	442948291	17 Sword Or Bayonet Juicy Stab 1_ Impact With Gush And Sword Turn	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\1D\{1D7EC99F-59F8-F829-BC1B-31BCBC208B20}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\BulletImpacts\sniperHitEvent\17 Sword Or Bayonet Juicy Stab 1_ Impact With Gush And Sword Turn		117592
	466293968	Reload 2	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\30\{3021A9CB-EEE2-8D8A-948A-33F08680E553}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\collectiblePickupEvents\collectiblePickupEventShotgun\Sound1\Reload 2		39572
	485040076	Mechanism -  Processed Mechanical Lock In Place Rocket Load-002	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\D3\{D3CEBF3C-7E01-B16D-C054-3387A0D3417D}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\collectiblePickupEvents\collectiblePickupEventGrenadeLauncher\Mechanism -  Processed Mechanical Lock In Place Rocket Load-002		142380
	506368015	Birds,Crickets,Costa Rica,Calm 2	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\51\{51E73E4E-BC54-A039-0394-6172DC8D2A20}.wem		\Actor-Mixer Hierarchy\TomasSounds\Ambiences\ambienceEvent\Birds,Crickets,Costa Rica,Calm 2		27203728
	557051230	Reload 6	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\6F\{6F04E463-BE1D-1159-BB3B-CF8AD0E0799C}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\collectiblePickupEvents\collectiblePickupEventShotgun\Sound2\Reload 6		43728
	565024038	Weapon,Gun,Sniper,Fire,Shoot,Shot,Plasma,Energy04	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\10\{10FEDED8-7E2E-3737-D1EC-277EE49FC312}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\weaponFireEvent\weaponFireEventSniper\Shot\Weapon,Gun,Sniper,Fire,Shoot,Shot,Plasma,Energy04		381240
	590580905	18 - Animal, Jaguar Growling, Cat 1	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\BB\{BB1D527C-5C45-F7C4-B4E7-A69E94BD6297}.wem		\Actor-Mixer Hierarchy\TomasSounds\Enemies\targetHitEvent\targetHitEventJaguar\18 - Animal, Jaguar Growling, Cat 1		85300
	590701373	19 Sword Or Bayonet Juicy Stab 3_ With Short Gush Impact	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\B9\{B959264D-C8CB-E8AE-0A9C-5195444EECFD}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\BulletImpacts\sniperHitEvent\19 Sword Or Bayonet Juicy Stab 3_ With Short Gush Impact		180248
	593650771	Monkey_Scream_Excited_01 1	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\92\{92183C7C-D451-8722-EA46-737011F7BF5A}.wem		\Actor-Mixer Hierarchy\TomasSounds\Enemies\targetHitEvent\targetHitEventHowlerMonkey\Monkey_Scream_Excited_01 1		59848
	604506158	85 - Bullet Body Hits Light Thump 2	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\EE\{EEDB38DC-7DB4-4B57-606A-7182C3CAE33C}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\BulletImpacts\paintballImpactEvent\85 - Bullet Body Hits Light Thump 2		128180
	657568556	AlSonDelDolor	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\39\{39CA9D8B-8B30-5AE0-DA54-D3366D6484D3}.wem		\Interactive Music Hierarchy\TomasMusic\musicEvent\musicEventGameplay\GP_Music\AlSonDelDolor		54876464
	675014494	42 - 9mm Machine Gun 1 Shot Pointed dull poof with short early reflection tail 1	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\DA\{DA768FCB-8F1D-FC86-B03D-0996B19FFBC8}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\weaponFireEvent\weaponFireEventPaintball\42 - 9mm Machine Gun 1 Shot Pointed dull poof with short early reflection tail 1		166928
	720949479	UEDS EXPLOSION NEUTRAL FAST CRISP Small 20 1	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\17\{171A6C05-119B-C321-0885-BA3C1AA329B9}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\BulletImpacts\grenadeExplosionEvent\UEDS EXPLOSION NEUTRAL FAST CRISP Small 20 1		887844
	736342338	Shotgun_Fire02	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\CA\{CA6A9E89-318F-05FA-DC72-A599AFCDB1B1}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\weaponFireEvent\weaponFireEventShotgun\Shotgun_Fire02		174692
	750153147	Walk_Run_Wet_Mud_Dirt	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\32\{32E0270B-FB70-DD9C-B6F7-43EE630ECFDA}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Walk\Footsteps\Walk_Run_Wet_Mud_Dirt		2117358
	767742180	CTCK IMPACT Chain Snapper 1	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\A6\{A6AFAD25-237F-0E88-7A96-7899A1512B19}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\weaponFireEvent\weaponFireEventGrenadeLauncher\Thunk\CTCK IMPACT Chain Snapper 1		222320
	773004012	HRCK Impact - Rock Thunk 1	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\00\{00ABE0E4-2E7E-8B4C-F56F-550FB6F93C73}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\weaponFireEvent\weaponFireEventGrenadeLauncher\ThumpLow\HRCK Impact - Rock Thunk 1		359836
	815320883	HRCK Impact - Rock Thunk 2	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\5E\{5EAB2570-4347-E9D6-EF6E-C623E63A2838}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\weaponFireEvent\weaponFireEventGrenadeLauncher\ThumpLow\HRCK Impact - Rock Thunk 2		420676
	846574635	18 - Animal, Jaguar Growling, Cat	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\50\{50F09033-E499-6D04-0077-BFDDC9B3F4EA}.wem		\Actor-Mixer Hierarchy\TomasSounds\Enemies\targetHitEvent\targetHitEventJaguar\18 - Animal, Jaguar Growling, Cat		197548
	866085169	freetousesounds - Screaming Sounds Balloon Explosions For Impulse Response - 07 Balloon, Boom, Explosion, Popping, Convolution Reverb, Room 04, 19232, 04	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\B6\{B6E1A40E-B12C-F05E-8592-7CAEF82A82AD}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\weaponFireEvent\weaponFireEventGrenadeLauncher\Pop\freetousesounds - Screaming Sounds Balloon Explosions For Impulse Response - 07 Balloon, Boom, Explosion, Popping, Convolution Reverb, Room 04, 19232, 04		301872
	887397865	Reload 5	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\AD\{AD0381C3-4C36-DE39-7AE2-74AB2BCA932D}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\collectiblePickupEvents\collectiblePickupEventShotgun\Sound2\Reload 5		41648
	897604288	Reload 3	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\FC\{FC1FFC13-EDD1-1F3A-9B33-B37BC22616A7}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\collectiblePickupEvents\collectiblePickupEventShotgun\Sound1\Reload 3		37492
	938724743	85 - Bullet Body Hits Light Thump	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\D2\{D264ECD9-4B44-A0E8-1FC0-00AE8CF0B099}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\BulletImpacts\paintballImpactEvent\85 - Bullet Body Hits Light Thump		64140
	939230082	UEDS EXPLOSION NEUTRAL FAST CRISP Small 20 2	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\7C\{7C82BED8-82DD-6F67-403A-789C1134AA13}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\BulletImpacts\grenadeExplosionEvent\UEDS EXPLOSION NEUTRAL FAST CRISP Small 20 2		930476
	952542579	Monkey_Laugh_Squeal_Happy	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\74\{7421F711-BD28-F586-345E-1622E2C99B17}.wem		\Actor-Mixer Hierarchy\TomasSounds\Enemies\targetHitEvent\targetHitEventHowlerMonkey\Monkey_Laugh_Squeal_Happy		61504
	976398053	Reload 1	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\F3\{F3D831D7-96A1-6C5A-E396-EEC9D1812846}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\collectiblePickupEvents\collectiblePickupEventShotgun\Sound1\Reload 1		39572
	1071143885	CTCK IMPACT Chain Snapper	C:\Users\sd115tomas\SuperCoolAmazingShooterGame\SuperCoolAmazingShooterGame_WwiseProject\.cache\F2\{F2840DD9-094B-83A4-8EDC-4D2D7E732ECA}.wem		\Actor-Mixer Hierarchy\TomasSounds\Player\Weapons\weaponFireEvent\weaponFireEventGrenadeLauncher\Thunk\CTCK IMPACT Chain Snapper		231676
